userId,objectId,rating,timestamp
14,1,2.0,2.0
14,66,2.0,2.0
14,3,4.0,4.0
14,8,3.0,3.0
14,17,5.0,5.0
14,14,4.0,4.0
14,72,3.0,3.0
14,29,4.0,4.0
14,35,5.0,5.0
14,13,2.0,2.0
14,74,2.0,2.0
14,49,2.0,2.0
14,83,1.0,1.0
14,37,3.0,3.0
14,71,1.0,1.0
14,88,5.0,5.0
14,32,1.0,1.0
14,4,2.0,2.0
14,36,1.0,1.0
14,82,1.0,1.0
14,9,3.0,3.0
14,85,4.0,4.0
14,42,5.0,5.0
14,7,4.0,4.0
14,89,3.0,3.0
14,93,2.0,2.0
14,75,5.0,5.0
14,57,1.0,1.0
14,30,4.0,4.0
14,53,5.0,5.0
14,21,4.0,4.0
14,67,1.0,1.0
14,16,1.0,1.0
14,28,3.0,3.0
14,39,5.0,5.0
14,90,4.0,4.0
15,49,2.0,2.0
15,2,2.0,2.0
15,32,2.0,2.0
15,4,1.0,1.0
15,6,5.0,5.0
15,34,3.0,3.0
15,14,3.0,3.0
15,57,1.0,1.0
15,17,4.0,4.0
15,18,2.0,2.0
15,21,5.0,5.0
15,22,5.0,5.0
15,62,4.0,4.0
15,45,3.0,3.0
15,70,1.0,1.0
15,41,2.0,2.0
15,25,3.0,3.0
15,66,3.0,3.0
15,52,3.0,3.0
15,9,4.0,4.0
15,69,5.0,5.0
15,11,5.0,5.0
15,89,2.0,2.0
15,93,2.0,2.0
15,23,4.0,4.0
15,30,5.0,5.0
15,36,2.0,2.0
15,54,1.0,1.0
15,86,3.0,3.0
15,50,3.0,3.0
15,82,1.0,1.0
15,7,4.0,4.0
15,35,3.0,3.0
15,87,2.0,2.0
15,71,1.0,1.0
15,16,2.0,2.0
15,13,2.0,2.0
15,78,1.0,1.0
15,83,1.0,1.0
15,94,2.0,2.0
15,26,1.0,1.0
15,48,2.0,2.0
15,72,2.0,2.0
15,74,5.0,5.0
15,47,3.0,3.0
15,65,1.0,1.0
15,27,3.0,3.0
15,1,4.0,4.0
15,37,5.0,5.0
15,40,4.0,4.0
15,88,3.0,3.0
15,44,5.0,5.0
15,85,3.0,3.0
15,39,3.0,3.0
15,91,5.0,5.0
15,75,5.0,5.0
15,53,5.0,5.0
15,46,4.0,4.0
15,67,4.0,4.0
15,81,5.0,5.0
15,33,1.0,1.0
15,56,2.0,2.0
15,38,3.0,3.0
15,80,1.0,1.0
15,5,2.0,2.0
15,12,4.0,4.0
15,19,5.0,5.0
15,90,4.0,4.0
15,92,1.0,1.0
15,29,4.0,4.0
15,63,4.0,4.0
15,0,4.0,4.0
15,3,5.0,5.0
15,8,4.0,4.0
15,10,1.0,1.0
15,64,1.0,1.0
15,79,4.0,4.0
15,77,3.0,3.0
15,59,1.0,1.0
16,66,4.0,4.0
16,50,4.0,4.0
16,2,3.0,3.0
16,83,2.0,2.0
16,7,4.0,4.0
16,89,5.0,5.0
16,14,4.0,4.0
16,71,2.0,2.0
16,16,2.0,2.0
16,17,3.0,3.0
16,18,2.0,2.0
16,56,3.0,3.0
16,74,5.0,5.0
16,75,5.0,5.0
16,62,5.0,5.0
16,78,1.0,1.0
16,49,2.0,2.0
16,32,2.0,2.0
16,4,2.0,2.0
16,33,3.0,3.0
16,6,5.0,5.0
16,9,4.0,4.0
16,34,3.0,3.0
16,13,2.0,2.0
16,21,5.0,5.0
16,25,3.0,3.0
16,45,4.0,4.0
16,30,4.0,4.0
16,53,5.0,5.0
16,93,3.0,3.0
16,94,1.0,1.0
16,11,5.0,5.0
16,69,5.0,5.0
16,39,1.0,1.0
16,91,3.0,3.0
16,85,4.0,4.0
16,22,5.0,5.0
16,26,1.0,1.0
16,35,3.0,3.0
16,1,4.0,4.0
16,51,1.0,1.0
16,86,1.0,1.0
16,88,2.0,2.0
16,12,3.0,3.0
16,0,5.0,5.0
16,37,5.0,5.0
16,19,5.0,5.0
16,76,4.0,4.0
16,23,4.0,4.0
16,3,4.0,4.0
16,64,1.0,1.0
16,72,4.0,4.0
16,43,1.0,1.0
16,27,3.0,3.0
16,90,2.0,2.0
16,5,3.0,3.0
16,10,2.0,2.0
16,79,1.0,1.0
16,57,1.0,1.0
16,48,1.0,1.0
16,61,1.0,1.0
16,29,2.0,2.0
16,67,5.0,5.0
16,36,2.0,2.0
16,46,5.0,5.0
16,52,3.0,3.0
16,70,1.0,1.0
16,60,4.0,4.0
16,38,3.0,3.0
16,41,1.0,1.0
16,54,2.0,2.0
16,80,2.0,2.0
16,82,1.0,1.0
16,81,3.0,3.0
16,87,1.0,1.0
16,84,4.0,4.0
17,2,2.0,2.0
17,11,5.0,5.0
17,0,5.0,5.0
17,49,2.0,2.0
17,4,2.0,2.0
17,13,2.0,2.0
17,16,2.0,2.0
17,57,1.0,1.0
17,72,1.0,1.0
17,43,1.0,1.0
17,78,3.0,3.0
17,29,3.0,3.0
17,1,4.0,4.0
17,3,4.0,4.0
17,5,4.0,4.0
17,10,3.0,3.0
17,58,5.0,5.0
17,19,5.0,5.0
17,61,1.0,1.0
17,64,1.0,1.0
17,9,3.0,3.0
17,89,3.0,3.0
17,14,4.0,4.0
17,71,2.0,2.0
17,18,1.0,1.0
17,74,3.0,3.0
17,84,4.0,4.0
17,86,1.0,1.0
17,37,5.0,5.0
17,60,3.0,3.0
17,76,4.0,4.0
17,79,1.0,1.0
17,7,4.0,4.0
17,21,4.0,4.0
17,35,1.0,1.0
17,50,3.0,3.0
17,88,5.0,5.0
17,17,5.0,5.0
17,93,2.0,2.0
17,75,5.0,5.0
17,66,2.0,2.0
17,85,3.0,3.0
17,23,4.0,4.0
17,51,2.0,2.0
17,8,2.0,2.0
17,42,5.0,5.0
17,12,1.0,1.0
17,28,3.0,3.0
17,30,4.0,4.0
17,90,5.0,5.0
17,32,1.0,1.0
18,2,2.0,2.0
18,5,1.0,1.0
18,10,2.0,2.0
18,11,5.0,5.0
18,69,3.0,3.0
18,89,5.0,5.0
18,14,5.0,5.0
18,29,3.0,3.0
18,3,5.0,5.0
18,8,5.0,5.0
18,74,2.0,2.0
18,1,4.0,4.0
18,12,4.0,4.0
18,15,5.0,5.0
18,19,3.0,3.0
18,79,1.0,1.0
18,85,3.0,3.0
18,39,4.0,4.0
18,0,4.0,4.0
18,37,4.0,4.0
18,9,3.0,3.0
18,71,3.0,3.0
18,18,1.0,1.0
18,16,2.0,2.0
18,23,1.0,1.0
18,75,5.0,5.0
18,4,1.0,1.0
18,93,2.0,2.0
18,21,4.0,4.0
18,66,3.0,3.0
18,72,1.0,1.0
18,7,2.0,2.0
18,50,2.0,2.0
18,30,2.0,2.0
18,20,4.0,4.0
18,35,1.0,1.0
18,64,1.0,1.0
19,2,2.0,2.0
19,3,4.0,4.0
19,7,3.0,3.0
19,35,4.0,4.0
19,19,5.0,5.0
19,0,4.0,4.0
19,8,4.0,4.0
19,11,5.0,5.0
19,16,3.0,3.0
19,1,4.0,4.0
19,67,4.0,4.0
19,29,4.0,4.0
19,79,4.0,4.0
19,50,3.0,3.0
19,4,2.0,2.0
19,13,2.0,2.0
19,17,3.0,3.0
19,21,4.0,4.0
19,9,3.0,3.0
19,23,4.0,4.0
19,62,4.0,4.0
19,26,1.0,1.0
19,82,1.0,1.0
19,14,3.0,3.0
19,57,1.0,1.0
19,59,1.0,1.0
19,28,3.0,3.0
19,12,3.0,3.0
19,66,3.0,3.0
19,83,2.0,2.0
19,85,4.0,4.0
19,39,1.0,1.0
19,89,2.0,2.0
19,49,2.0,2.0
19,32,1.0,1.0
19,18,2.0,2.0
19,93,2.0,2.0
19,25,3.0,3.0
19,78,1.0,1.0
19,5,1.0,1.0
19,81,5.0,5.0
19,22,4.0,4.0
19,27,2.0,2.0
19,34,3.0,3.0
19,46,3.0,3.0
19,48,2.0,2.0
19,64,1.0,1.0
19,37,4.0,4.0
19,44,5.0,5.0
19,75,5.0,5.0
19,33,2.0,2.0
19,6,5.0,5.0
19,94,2.0,2.0
19,45,4.0,4.0
19,30,5.0,5.0
19,53,5.0,5.0
19,69,5.0,5.0
19,74,5.0,5.0
19,88,5.0,5.0
19,91,5.0,5.0
19,72,2.0,2.0
19,41,1.0,1.0
19,65,1.0,1.0
19,70,1.0,1.0
19,71,2.0,2.0
19,38,3.0,3.0
19,90,5.0,5.0
19,54,1.0,1.0
19,10,1.0,1.0
19,52,3.0,3.0
19,77,3.0,3.0
19,80,2.0,2.0
19,24,5.0,5.0
19,86,1.0,1.0
20,30,4.0,4.0
20,50,2.0,2.0
20,2,2.0,2.0
20,11,5.0,5.0
20,14,3.0,3.0
20,18,2.0,2.0
20,0,4.0,4.0
20,1,4.0,4.0
20,3,5.0,5.0
20,5,2.0,2.0
20,8,4.0,4.0
20,12,4.0,4.0
20,16,3.0,3.0
20,19,5.0,5.0
20,78,1.0,1.0
20,40,3.0,3.0
20,72,1.0,1.0
20,24,5.0,5.0
20,66,3.0,3.0
20,37,4.0,4.0
20,10,1.0,1.0
20,79,2.0,2.0
20,7,4.0,4.0
20,29,5.0,5.0
20,74,2.0,2.0
20,13,1.0,1.0
20,28,2.0,2.0
20,4,3.0,3.0
20,9,3.0,3.0
20,23,3.0,3.0
20,57,1.0,1.0
20,21,4.0,4.0
20,83,1.0,1.0
20,85,4.0,4.0
20,39,1.0,1.0
20,89,2.0,2.0
20,75,5.0,5.0
20,53,5.0,5.0
20,93,1.0,1.0
20,35,2.0,2.0
20,42,5.0,5.0
20,32,1.0,1.0
20,17,5.0,5.0
20,31,3.0,3.0
20,49,3.0,3.0
21,50,2.0,2.0
21,89,5.0,5.0
21,14,5.0,5.0
21,93,3.0,3.0
21,75,5.0,5.0
21,66,4.0,4.0
21,35,1.0,1.0
21,23,1.0,1.0
21,2,2.0,2.0
21,83,3.0,3.0
21,7,2.0,2.0
21,9,3.0,3.0
21,11,5.0,5.0
21,17,4.0,4.0
21,18,1.0,1.0
21,72,2.0,2.0
21,74,4.0,4.0
21,4,1.0,1.0
21,85,4.0,4.0
21,71,1.0,1.0
21,16,3.0,3.0
21,21,3.0,3.0
21,37,2.0,2.0
22,0,5.0,5.0
22,1,4.0,4.0
22,2,3.0,3.0
22,3,4.0,4.0
22,11,5.0,5.0
22,89,2.0,2.0
22,14,4.0,4.0
22,18,2.0,2.0
22,93,2.0,2.0
22,95,1.0,1.0
22,60,4.0,4.0
22,61,1.0,1.0
22,8,3.0,3.0
22,16,2.0,2.0
22,64,1.0,1.0
22,5,4.0,4.0
22,19,5.0,5.0
22,10,3.0,3.0
22,72,1.0,1.0
22,43,2.0,2.0
22,78,3.0,3.0
22,66,1.0,1.0
22,37,5.0,5.0
22,67,1.0,1.0
22,58,5.0,5.0
22,51,1.0,1.0
22,76,3.0,3.0
22,79,2.0,2.0
22,4,3.0,3.0
22,7,3.0,3.0
22,85,4.0,4.0
22,74,3.0,3.0
22,75,5.0,5.0
22,50,1.0,1.0
22,12,1.0,1.0
22,21,4.0,4.0
22,9,3.0,3.0
22,86,1.0,1.0
22,29,2.0,2.0
22,68,5.0,5.0
22,55,5.0,5.0
22,84,4.0,4.0
22,73,4.0,4.0
22,13,2.0,2.0
22,49,5.0,5.0
22,35,2.0,2.0
23,0,5.0,5.0
23,1,4.0,4.0
23,3,3.0,3.0
23,5,3.0,3.0
23,84,4.0,4.0
23,8,2.0,2.0
23,37,5.0,5.0
23,10,3.0,3.0
23,11,5.0,5.0
23,29,4.0,4.0
23,19,4.0,4.0
23,64,1.0,1.0
23,68,5.0,5.0
23,58,5.0,5.0
23,60,3.0,3.0
23,61,1.0,1.0
23,66,2.0,2.0
23,35,3.0,3.0
23,12,1.0,1.0
23,72,2.0,2.0
23,21,2.0,2.0
23,74,2.0,2.0
23,4,3.0,3.0
23,89,3.0,3.0
23,14,4.0,4.0
23,16,2.0,2.0
23,93,1.0,1.0
23,71,2.0,2.0
23,86,1.0,1.0
23,79,4.0,4.0
23,18,1.0,1.0
23,76,3.0,3.0
23,50,2.0,2.0
23,32,1.0,1.0
23,9,4.0,4.0
23,51,1.0,1.0
23,43,1.0,1.0
23,78,2.0,2.0
23,75,5.0,5.0
23,73,5.0,5.0
23,13,4.0,4.0
23,55,5.0,5.0
23,2,3.0,3.0
23,7,4.0,4.0
24,50,3.0,3.0
24,2,2.0,2.0
24,4,3.0,3.0
24,37,1.0,1.0
24,11,5.0,5.0
24,18,1.0,1.0
24,66,4.0,4.0
24,9,2.0,2.0
24,89,5.0,5.0
24,14,5.0,5.0
24,93,3.0,3.0
24,75,5.0,5.0
24,85,4.0,4.0
24,16,4.0,4.0
24,72,1.0,1.0
24,21,3.0,3.0
24,83,1.0,1.0
24,17,2.0,2.0
24,35,2.0,2.0
24,13,2.0,2.0
24,7,1.0,1.0
24,74,3.0,3.0
24,3,4.0,4.0
25,80,1.0,1.0
25,2,1.0,1.0
25,4,1.0,1.0
25,9,3.0,3.0
25,14,4.0,4.0
25,16,2.0,2.0
25,17,3.0,3.0
25,18,2.0,2.0
25,21,5.0,5.0
25,26,1.0,1.0
25,34,3.0,3.0
25,35,3.0,3.0
25,49,2.0,2.0
25,50,3.0,3.0
25,62,5.0,5.0
25,69,5.0,5.0
25,78,1.0,1.0
25,30,5.0,5.0
25,66,4.0,4.0
25,6,5.0,5.0
25,13,2.0,2.0
25,72,2.0,2.0
25,52,3.0,3.0
25,85,3.0,3.0
25,11,5.0,5.0
25,57,1.0,1.0
25,77,2.0,2.0
25,37,4.0,4.0
25,25,3.0,3.0
25,7,4.0,4.0
25,87,3.0,3.0
25,94,2.0,2.0
25,32,2.0,2.0
25,38,3.0,3.0
25,47,2.0,2.0
25,70,1.0,1.0
25,83,2.0,2.0
25,89,5.0,5.0
25,75,5.0,5.0
25,67,4.0,4.0
25,71,1.0,1.0
25,23,4.0,4.0
25,53,5.0,5.0
25,54,1.0,1.0
25,81,5.0,5.0
25,22,4.0,4.0
25,48,2.0,2.0
25,82,1.0,1.0
25,27,3.0,3.0
25,56,2.0,2.0
25,65,1.0,1.0
25,91,5.0,5.0
25,90,4.0,4.0
25,3,3.0,3.0
25,46,4.0,4.0
25,86,1.0,1.0
25,88,4.0,4.0
25,41,1.0,1.0
25,39,2.0,2.0
25,74,5.0,5.0
25,93,3.0,3.0
25,63,4.0,4.0
25,45,4.0,4.0
26,30,5.0,5.0
26,66,3.0,3.0
26,50,4.0,4.0
26,35,3.0,3.0
26,53,5.0,5.0
26,11,5.0,5.0
26,89,1.0,1.0
26,90,4.0,4.0
26,14,3.0,3.0
26,16,2.0,2.0
26,18,2.0,2.0
26,23,4.0,4.0
26,78,1.0,1.0
26,9,3.0,3.0
26,72,3.0,3.0
26,49,2.0,2.0
26,32,1.0,1.0
26,4,1.0,1.0
26,2,2.0,2.0
26,83,3.0,3.0
26,7,3.0,3.0
26,6,5.0,5.0
26,34,3.0,3.0
26,17,2.0,2.0
26,21,3.0,3.0
26,46,4.0,4.0
26,39,4.0,4.0
26,0,5.0,5.0
26,1,4.0,4.0
26,3,5.0,5.0
26,36,2.0,2.0
26,12,3.0,3.0
26,69,4.0,4.0
26,63,4.0,4.0
26,82,1.0,1.0
26,85,3.0,3.0
26,87,2.0,2.0
26,88,2.0,2.0
26,22,5.0,5.0
26,25,2.0,2.0
26,27,3.0,3.0
26,48,2.0,2.0
26,57,1.0,1.0
26,62,4.0,4.0
26,8,4.0,4.0
26,93,2.0,2.0
26,67,5.0,5.0
26,71,1.0,1.0
26,75,5.0,5.0
26,13,1.0,1.0
26,44,5.0,5.0
26,19,5.0,5.0
26,29,4.0,4.0
26,74,4.0,4.0
26,26,1.0,1.0
26,37,4.0,4.0
26,33,2.0,2.0
26,43,1.0,1.0
26,94,2.0,2.0
26,45,3.0,3.0
26,54,2.0,2.0
26,91,5.0,5.0
26,80,1.0,1.0
26,86,1.0,1.0
26,64,1.0,1.0
26,5,2.0,2.0
26,58,5.0,5.0
26,15,4.0,4.0
26,68,3.0,3.0
26,10,1.0,1.0
26,61,1.0,1.0
26,55,5.0,5.0
26,79,3.0,3.0
27,35,2.0,2.0
27,74,5.0,5.0
27,1,3.0,3.0
27,3,4.0,4.0
27,8,4.0,4.0
27,37,5.0,5.0
27,58,5.0,5.0
27,61,1.0,1.0
27,11,5.0,5.0
27,12,4.0,4.0
27,15,5.0,5.0
27,19,3.0,3.0
27,79,2.0,2.0
27,0,3.0,3.0
27,29,4.0,4.0
27,66,3.0,3.0
27,5,2.0,2.0
27,16,1.0,1.0
27,72,1.0,1.0
27,40,4.0,4.0
27,64,1.0,1.0
27,2,2.0,2.0
27,7,2.0,2.0
27,13,1.0,1.0
27,14,3.0,3.0
27,89,2.0,2.0
27,93,1.0,1.0
27,18,1.0,1.0
27,9,3.0,3.0
27,68,1.0,1.0
27,55,5.0,5.0
27,10,1.0,1.0
27,20,3.0,3.0
27,85,4.0,4.0
27,75,5.0,5.0
27,42,5.0,5.0
27,39,2.0,2.0
27,4,2.0,2.0
27,31,4.0,4.0
27,50,4.0,4.0
27,21,3.0,3.0
27,23,2.0,2.0
28,66,3.0,3.0
28,35,3.0,3.0
28,85,4.0,4.0
28,11,5.0,5.0
28,14,3.0,3.0
28,93,1.0,1.0
28,74,2.0,2.0
28,50,3.0,3.0
28,83,1.0,1.0
28,9,3.0,3.0
28,39,1.0,1.0
28,89,2.0,2.0
28,2,3.0,3.0
28,4,3.0,3.0
28,7,3.0,3.0
28,75,5.0,5.0
28,0,4.0,4.0
28,1,4.0,4.0
28,3,5.0,5.0
28,8,4.0,4.0
28,37,5.0,5.0
28,13,2.0,2.0
28,16,4.0,4.0
28,18,1.0,1.0
28,72,1.0,1.0
28,49,4.0,4.0
28,32,1.0,1.0
28,23,2.0,2.0
28,19,5.0,5.0
28,30,4.0,4.0
28,42,5.0,5.0
28,29,5.0,5.0
28,10,2.0,2.0
28,28,2.0,2.0
28,12,4.0,4.0
28,64,1.0,1.0
28,71,1.0,1.0
28,5,3.0,3.0
28,79,2.0,2.0
28,22,2.0,2.0
28,21,4.0,4.0
28,78,2.0,2.0
28,17,5.0,5.0
28,57,1.0,1.0
29,30,5.0,5.0
29,66,4.0,4.0
29,50,4.0,4.0
29,4,1.0,1.0
29,82,1.0,1.0
29,35,4.0,4.0
29,53,5.0,5.0
29,69,5.0,5.0
29,11,5.0,5.0
29,18,2.0,2.0
29,23,4.0,4.0
29,2,2.0,2.0
29,80,1.0,1.0
29,83,1.0,1.0
29,7,3.0,3.0
29,14,4.0,4.0
29,16,2.0,2.0
29,17,3.0,3.0
29,94,2.0,2.0
29,21,5.0,5.0
29,22,5.0,5.0
29,26,1.0,1.0
29,27,3.0,3.0
29,32,2.0,2.0
29,34,3.0,3.0
29,48,3.0,3.0
29,56,3.0,3.0
29,57,1.0,1.0
29,65,2.0,2.0
29,78,1.0,1.0
29,54,2.0,2.0
29,9,4.0,4.0
29,93,1.0,1.0
29,47,2.0,2.0
29,1,3.0,3.0
29,37,5.0,5.0
29,52,4.0,4.0
29,89,3.0,3.0
29,72,4.0,4.0
29,77,2.0,2.0
29,13,2.0,2.0
29,39,3.0,3.0
29,59,1.0,1.0
29,85,4.0,4.0
29,86,1.0,1.0
29,88,4.0,4.0
29,49,2.0,2.0
29,75,5.0,5.0
29,0,5.0,5.0
29,3,3.0,3.0
29,5,2.0,2.0
29,10,2.0,2.0
29,19,4.0,4.0
29,43,1.0,1.0
29,84,2.0,2.0
29,73,3.0,3.0
29,61,1.0,1.0
29,64,1.0,1.0
29,25,3.0,3.0
29,81,5.0,5.0
29,46,4.0,4.0
29,62,4.0,4.0
29,6,5.0,5.0
29,87,1.0,1.0
29,33,3.0,3.0
29,74,5.0,5.0
29,38,3.0,3.0
29,67,5.0,5.0
29,41,2.0,2.0
29,44,5.0,5.0
29,36,1.0,1.0
29,71,2.0,2.0
29,60,3.0,3.0
29,76,3.0,3.0
29,79,4.0,4.0
29,90,5.0,5.0
29,91,4.0,4.0
29,45,4.0,4.0
29,70,1.0,1.0
29,29,2.0,2.0
29,12,2.0,2.0
29,92,1.0,1.0
29,58,5.0,5.0
29,51,1.0,1.0
29,8,3.0,3.0
29,63,4.0,4.0
29,55,5.0,5.0
